date,provider,service,region,cost,currency,is_anomaly,anomaly_type,anomaly_severity
2023-08-16,GCP,Cloud Run,europe-west1,82.3366,USD,False,,
2023-08-17,GCP,Cloud Run,asia-southeast1,86.7817,USD,False,,
2023-08-18,GCP,Cloud Run,europe-west1,76.627,USD,False,,
2023-08-19,GCP,Cloud Run,asia-southeast1,55.7368,USD,False,,
2023-08-20,GCP,Cloud Run,asia-southeast1,53.4352,USD,False,,
2023-08-21,GCP,Cloud Run,us-central1,78.0283,USD,False,,
2023-08-22,GCP,Cloud Run,europe-west1,83.1254,USD,False,,
2023-08-23,GCP,Cloud Run,us-east1,75.6937,USD,False,,
2023-08-24,GCP,Cloud Run,asia-southeast1,77.9044,USD,False,,
2023-08-25,GCP,Cloud Run,us-east1,75.5267,USD,False,,
2023-08-26,GCP,Cloud Run,us-east1,52.7161,USD,False,,
2023-08-27,GCP,Cloud Run,us-east1,57.8179,USD,False,,
2023-08-28,GCP,Cloud Run,us-central1,76.9885,USD,False,,
2023-08-29,GCP,Cloud Run,us-central1,73.7206,USD,False,,
2023-08-30,GCP,Cloud Run,europe-west1,78.6184,USD,False,,
2023-08-31,GCP,Cloud Run,asia-southeast1,76.0252,USD,False,,
2023-09-01,GCP,Cloud Run,asia-southeast1,78.9876,USD,False,,
2023-09-02,GCP,Cloud Run,asia-southeast1,55.3096,USD,False,,
2023-09-03,GCP,Cloud Run,asia-southeast1,51.0772,USD,False,,
2023-09-04,GCP,Cloud Run,europe-west1,81.8404,USD,False,,
2023-09-05,GCP,Cloud Run,asia-southeast1,78.8072,USD,False,,
2023-09-06,GCP,Cloud Run,asia-southeast1,80.995,USD,False,,
2023-09-07,GCP,Cloud Run,europe-west1,81.0674,USD,False,,
2023-09-08,GCP,Cloud Run,us-central1,87.0112,USD,False,,
2023-09-09,GCP,Cloud Run,asia-southeast1,56.4316,USD,False,,
2023-09-10,GCP,Cloud Run,us-central1,55.2222,USD,False,,
2023-09-11,GCP,Cloud Run,us-central1,79.7907,USD,False,,
2023-09-12,GCP,Cloud Run,asia-southeast1,78.3223,USD,False,,
2023-09-13,GCP,Cloud Run,us-east1,82.9131,USD,False,,
2023-09-14,GCP,Cloud Run,us-east1,80.8978,USD,False,,
2023-09-15,GCP,Cloud Run,asia-southeast1,83.861,USD,False,,
2023-09-16,GCP,Cloud Run,europe-west1,53.6091,USD,False,,
2023-09-17,GCP,Cloud Run,europe-west1,53.1199,USD,False,,
2023-09-18,GCP,Cloud Run,asia-southeast1,74.995,USD,False,,
2023-09-19,GCP,Cloud Run,europe-west1,81.088,USD,False,,
2023-09-20,GCP,Cloud Run,us-central1,86.0943,USD,False,,
2023-09-21,GCP,Cloud Run,asia-southeast1,87.187,USD,False,,
2023-09-22,GCP,Cloud Run,asia-southeast1,78.6562,USD,False,,
2023-09-23,GCP,Cloud Run,us-east1,57.9128,USD,False,,
2023-09-24,GCP,Cloud Run,us-east1,53.5474,USD,False,,
2023-09-25,GCP,Cloud Run,asia-southeast1,80.0783,USD,False,,
2023-09-26,GCP,Cloud Run,us-central1,75.715,USD,False,,
2023-09-27,GCP,Cloud Run,europe-west1,81.4484,USD,False,,
2023-09-28,GCP,Cloud Run,us-central1,83.7336,USD,False,,
2023-09-29,GCP,Cloud Run,us-east1,77.7711,USD,False,,
2023-09-30,GCP,Cloud Run,europe-west1,56.1124,USD,False,,
2023-10-01,GCP,Cloud Run,asia-southeast1,58.1286,USD,False,,
2023-10-02,GCP,Cloud Run,us-east1,77.1356,USD,False,,
2023-10-03,GCP,Cloud Run,europe-west1,84.7805,USD,False,,
2023-10-04,GCP,Cloud Run,us-east1,80.1813,USD,False,,
2023-10-05,GCP,Cloud Run,us-east1,86.0219,USD,False,,
2023-10-06,GCP,Cloud Run,us-central1,74.7573,USD,False,,
2023-10-07,GCP,Cloud Run,us-central1,61.0985,USD,False,,
2023-10-08,GCP,Cloud Run,us-central1,58.5898,USD,False,,
2023-10-09,GCP,Cloud Run,asia-southeast1,76.7786,USD,False,,
2023-10-10,GCP,Cloud Run,asia-southeast1,71.6206,USD,False,,
2023-10-11,GCP,Cloud Run,us-central1,82.1907,USD,False,,
2023-10-12,GCP,Cloud Run,us-east1,76.63,USD,False,,
2023-10-13,GCP,Cloud Run,asia-southeast1,86.0343,USD,False,,
2023-10-14,GCP,Cloud Run,us-east1,55.6795,USD,False,,
2023-10-15,GCP,Cloud Run,asia-southeast1,51.9957,USD,False,,
2023-10-16,GCP,Cloud Run,europe-west1,82.3284,USD,False,,
2023-10-17,GCP,Cloud Run,europe-west1,82.7319,USD,False,,
2023-10-18,GCP,Cloud Run,asia-southeast1,85.0555,USD,False,,
2023-10-19,GCP,Cloud Run,europe-west1,82.7057,USD,False,,
2023-10-20,GCP,Cloud Run,asia-southeast1,78.2778,USD,False,,
2023-10-21,GCP,Cloud Run,us-central1,57.2771,USD,False,,
2023-10-22,GCP,Cloud Run,us-central1,53.8761,USD,False,,
2023-10-23,GCP,Cloud Run,europe-west1,72.6085,USD,False,,
2023-10-24,GCP,Cloud Run,us-east1,84.9832,USD,False,,
2023-10-25,GCP,Cloud Run,europe-west1,89.6942,USD,False,,
2023-10-26,GCP,Cloud Run,us-east1,82.5747,USD,False,,
2023-10-27,GCP,Cloud Run,asia-southeast1,93.4203,USD,False,,
2023-10-28,GCP,Cloud Run,europe-west1,54.9071,USD,False,,
2023-10-29,GCP,Cloud Run,us-central1,53.6249,USD,False,,
2023-10-30,GCP,Cloud Run,us-east1,75.6407,USD,False,,
2023-10-31,GCP,Cloud Run,asia-southeast1,86.197,USD,False,,
2023-11-01,GCP,Cloud Run,us-central1,78.079,USD,False,,
2023-11-02,GCP,Cloud Run,us-central1,85.8664,USD,False,,
2023-11-03,GCP,Cloud Run,us-central1,82.0358,USD,False,,
2023-11-04,GCP,Cloud Run,asia-southeast1,53.4488,USD,False,,
2023-11-05,GCP,Cloud Run,asia-southeast1,57.5336,USD,False,,
2023-11-06,GCP,Cloud Run,europe-west1,76.6892,USD,False,,
2023-11-07,GCP,Cloud Run,asia-southeast1,78.1345,USD,False,,
2023-11-08,GCP,Cloud Run,us-east1,85.9292,USD,False,,
2023-11-09,GCP,Cloud Run,us-east1,89.5188,USD,False,,
2023-11-10,GCP,Cloud Run,europe-west1,87.196,USD,False,,
2023-11-11,GCP,Cloud Run,us-east1,52.9655,USD,False,,
2023-11-12,GCP,Cloud Run,us-east1,53.3672,USD,False,,
2023-11-13,GCP,Cloud Run,us-east1,78.5592,USD,False,,
2023-11-14,GCP,Cloud Run,asia-southeast1,81.1029,USD,False,,
2023-11-15,GCP,Cloud Run,us-east1,77.3773,USD,False,,
2023-11-16,GCP,Cloud Run,us-central1,85.9737,USD,False,,
2023-11-17,GCP,Cloud Run,asia-southeast1,84.9122,USD,False,,
2023-11-18,GCP,Cloud Run,us-east1,50.1068,USD,False,,
2023-11-19,GCP,Cloud Run,us-east1,52.2698,USD,False,,
2023-11-20,GCP,Cloud Run,us-east1,76.3444,USD,False,,
2023-11-21,GCP,Cloud Run,us-central1,79.6043,USD,False,,
2023-11-22,GCP,Cloud Run,us-east1,89.1688,USD,False,,
2023-11-23,GCP,Cloud Run,us-east1,84.0393,USD,False,,
2023-11-24,GCP,Cloud Run,europe-west1,81.0707,USD,False,,
2023-11-25,GCP,Cloud Run,asia-southeast1,55.4641,USD,False,,
2023-11-26,GCP,Cloud Run,asia-southeast1,53.9002,USD,False,,
2023-11-27,GCP,Cloud Run,us-central1,79.6633,USD,False,,
2023-11-28,GCP,Cloud Run,us-east1,82.2901,USD,False,,
2023-11-29,GCP,Cloud Run,us-central1,86.4779,USD,False,,
2023-11-30,GCP,Cloud Run,europe-west1,83.0256,USD,False,,
2023-12-01,GCP,Cloud Run,us-central1,91.6475,USD,False,,
2023-12-02,GCP,Cloud Run,asia-southeast1,57.4022,USD,False,,
2023-12-03,GCP,Cloud Run,us-central1,52.9739,USD,False,,
2023-12-04,GCP,Cloud Run,europe-west1,87.1318,USD,False,,
2023-12-05,GCP,Cloud Run,us-central1,81.3507,USD,False,,
2023-12-06,GCP,Cloud Run,europe-west1,78.214,USD,False,,
2023-12-07,GCP,Cloud Run,us-central1,90.0791,USD,False,,
2023-12-08,GCP,Cloud Run,us-east1,93.5918,USD,False,,
2023-12-09,GCP,Cloud Run,asia-southeast1,54.8688,USD,False,,
2023-12-10,GCP,Cloud Run,asia-southeast1,53.5826,USD,False,,
2023-12-11,GCP,Cloud Run,us-central1,77.8574,USD,False,,
2023-12-12,GCP,Cloud Run,us-central1,82.9785,USD,False,,
2023-12-13,GCP,Cloud Run,us-central1,86.9168,USD,False,,
2023-12-14,GCP,Cloud Run,europe-west1,85.6545,USD,False,,
2023-12-15,GCP,Cloud Run,us-central1,85.293,USD,False,,
2023-12-16,GCP,Cloud Run,us-central1,59.1302,USD,False,,
2023-12-17,GCP,Cloud Run,us-central1,54.1566,USD,False,,
2023-12-18,GCP,Cloud Run,us-east1,82.658,USD,False,,
2023-12-19,GCP,Cloud Run,us-central1,79.0338,USD,False,,
2023-12-20,GCP,Cloud Run,asia-southeast1,83.5341,USD,False,,
2023-12-21,GCP,Cloud Run,europe-west1,82.8819,USD,False,,
2023-12-22,GCP,Cloud Run,asia-southeast1,84.7018,USD,False,,
2023-12-23,GCP,Cloud Run,asia-southeast1,54.0213,USD,False,,
2023-12-24,GCP,Cloud Run,europe-west1,58.7704,USD,False,,
2023-12-25,GCP,Cloud Run,asia-southeast1,75.7948,USD,False,,
2023-12-26,GCP,Cloud Run,europe-west1,77.2915,USD,False,,
2023-12-27,GCP,Cloud Run,europe-west1,90.5264,USD,False,,
2023-12-28,GCP,Cloud Run,europe-west1,87.5106,USD,False,,
2023-12-29,GCP,Cloud Run,europe-west1,74.878,USD,False,,
2023-12-30,GCP,Cloud Run,us-east1,53.553,USD,False,,
2023-12-31,GCP,Cloud Run,europe-west1,50.1242,USD,False,,
2024-01-01,GCP,Cloud Run,asia-southeast1,75.0067,USD,False,,
2024-01-02,GCP,Cloud Run,asia-southeast1,67.7288,USD,False,,
2024-01-03,GCP,Cloud Run,us-central1,81.3603,USD,False,,
2024-01-04,GCP,Cloud Run,europe-west1,78.7396,USD,False,,
2024-01-05,GCP,Cloud Run,europe-west1,85.3493,USD,False,,
2024-01-06,GCP,Cloud Run,us-central1,50.6788,USD,False,,
2024-01-07,GCP,Cloud Run,us-central1,55.3969,USD,False,,
2024-01-08,GCP,Cloud Run,asia-southeast1,77.1867,USD,False,,
2024-01-09,GCP,Cloud Run,asia-southeast1,86.4474,USD,False,,
2024-01-10,GCP,Cloud Run,us-east1,87.7825,USD,False,,
2024-01-11,GCP,Cloud Run,us-central1,86.866,USD,False,,
2024-01-12,GCP,Cloud Run,us-central1,83.7811,USD,False,,
2024-01-13,GCP,Cloud Run,europe-west1,60.6921,USD,False,,
2024-01-14,GCP,Cloud Run,us-east1,50.9307,USD,False,,
2024-01-15,GCP,Cloud Run,europe-west1,73.3572,USD,False,,
2024-01-16,GCP,Cloud Run,asia-southeast1,80.145,USD,False,,
2024-01-17,GCP,Cloud Run,asia-southeast1,91.3205,USD,False,,
2024-01-18,GCP,Cloud Run,asia-southeast1,82.8138,USD,False,,
2024-01-19,GCP,Cloud Run,us-east1,84.4686,USD,False,,
2024-01-20,GCP,Cloud Run,us-central1,51.2775,USD,False,,
2024-01-21,GCP,Cloud Run,europe-west1,57.8829,USD,False,,
2024-01-22,GCP,Cloud Run,us-central1,82.7292,USD,False,,
2024-01-23,GCP,Cloud Run,europe-west1,83.7338,USD,False,,
2024-01-24,GCP,Cloud Run,us-central1,79.5614,USD,False,,
2024-01-25,GCP,Cloud Run,europe-west1,80.7775,USD,False,,
2024-01-26,GCP,Cloud Run,asia-southeast1,79.8105,USD,False,,
2024-01-27,GCP,Cloud Run,us-east1,55.5439,USD,False,,
2024-01-28,GCP,Cloud Run,asia-southeast1,52.3308,USD,False,,
2024-01-29,GCP,Cloud Run,asia-southeast1,74.3847,USD,False,,
2024-01-30,GCP,Cloud Run,us-central1,78.9208,USD,False,,
2024-01-31,GCP,Cloud Run,europe-west1,80.2096,USD,False,,
2024-02-01,GCP,Cloud Run,asia-southeast1,81.5581,USD,False,,
2024-02-02,GCP,Cloud Run,asia-southeast1,87.3969,USD,False,,
2024-02-03,GCP,Cloud Run,us-central1,55.5811,USD,False,,
2024-02-04,GCP,Cloud Run,asia-southeast1,54.5718,USD,False,,
2024-02-05,GCP,Cloud Run,europe-west1,79.8335,USD,False,,
2024-02-06,GCP,Cloud Run,us-east1,76.7013,USD,False,,
2024-02-07,GCP,Cloud Run,us-east1,82.7285,USD,False,,
2024-02-08,GCP,Cloud Run,us-central1,84.5205,USD,False,,
2024-02-09,GCP,Cloud Run,us-east1,79.0585,USD,False,,
2024-02-10,GCP,Cloud Run,asia-southeast1,58.1714,USD,False,,
2024-02-11,GCP,Cloud Run,us-central1,52.9774,USD,False,,
2024-02-12,GCP,Cloud Run,europe-west1,79.5391,USD,False,,
2024-02-13,GCP,Cloud Run,asia-southeast1,85.4784,USD,False,,
2024-02-14,GCP,Cloud Run,us-east1,86.1825,USD,False,,
2024-02-15,GCP,Cloud Run,asia-southeast1,84.1092,USD,False,,
2024-02-16,GCP,Cloud Run,us-central1,84.0096,USD,False,,
2024-02-17,GCP,Cloud Run,asia-southeast1,58.0906,USD,False,,
2024-02-18,GCP,Cloud Run,us-east1,57.3415,USD,False,,
2024-02-19,GCP,Cloud Run,us-east1,76.803,USD,False,,
2024-02-20,GCP,Cloud Run,us-east1,77.6357,USD,False,,
2024-02-21,GCP,Cloud Run,us-east1,73.9022,USD,False,,
2024-02-22,GCP,Cloud Run,us-central1,84.6886,USD,False,,
2024-02-23,GCP,Cloud Run,us-central1,85.284,USD,False,,
2024-02-24,GCP,Cloud Run,asia-southeast1,58.667,USD,False,,
2024-02-25,GCP,Cloud Run,us-central1,56.5173,USD,False,,
2024-02-26,GCP,Cloud Run,us-east1,84.6173,USD,False,,
2024-02-27,GCP,Cloud Run,europe-west1,78.1007,USD,False,,
2024-02-28,GCP,Cloud Run,asia-southeast1,87.2157,USD,False,,
2024-02-29,GCP,Cloud Run,europe-west1,81.893,USD,False,,
2024-03-01,GCP,Cloud Run,us-east1,89.0484,USD,False,,
2024-03-02,GCP,Cloud Run,europe-west1,51.511,USD,False,,
2024-03-03,GCP,Cloud Run,asia-southeast1,56.2242,USD,False,,
2024-03-04,GCP,Cloud Run,us-central1,71.5183,USD,False,,
2024-03-05,GCP,Cloud Run,us-east1,79.9138,USD,False,,
2024-03-06,GCP,Cloud Run,asia-southeast1,84.4131,USD,False,,
2024-03-07,GCP,Cloud Run,us-central1,82.0007,USD,False,,
2024-03-08,GCP,Cloud Run,europe-west1,81.2874,USD,False,,
2024-03-09,GCP,Cloud Run,us-east1,57.9668,USD,False,,
2024-03-10,GCP,Cloud Run,us-central1,55.3335,USD,False,,
2024-03-11,GCP,Cloud Run,europe-west1,77.5239,USD,False,,
2024-03-12,GCP,Cloud Run,asia-southeast1,81.2389,USD,False,,
2024-03-13,GCP,Cloud Run,asia-southeast1,93.5679,USD,False,,
2024-03-14,GCP,Cloud Run,asia-southeast1,89.1303,USD,False,,
2024-03-15,GCP,Cloud Run,us-east1,90.8627,USD,False,,
2024-03-16,GCP,Cloud Run,us-east1,56.8766,USD,False,,
2024-03-17,GCP,Cloud Run,europe-west1,56.135,USD,False,,
2024-03-18,GCP,Cloud Run,us-central1,70.0117,USD,False,,
2024-03-19,GCP,Cloud Run,europe-west1,78.3877,USD,False,,
2024-03-20,GCP,Cloud Run,us-central1,80.7559,USD,False,,
2024-03-21,GCP,Cloud Run,us-central1,76.4392,USD,False,,
2024-03-22,GCP,Cloud Run,us-central1,80.9748,USD,False,,
2024-03-23,GCP,Cloud Run,europe-west1,50.1966,USD,False,,
2024-03-24,GCP,Cloud Run,us-east1,55.6151,USD,False,,
2024-03-25,GCP,Cloud Run,us-central1,82.8722,USD,False,,
2024-03-26,GCP,Cloud Run,europe-west1,85.7101,USD,False,,
2024-03-27,GCP,Cloud Run,us-east1,84.5365,USD,False,,
2024-03-28,GCP,Cloud Run,europe-west1,80.3559,USD,False,,
2024-03-29,GCP,Cloud Run,asia-southeast1,77.716,USD,False,,
2024-03-30,GCP,Cloud Run,us-central1,50.8665,USD,False,,
2024-03-31,GCP,Cloud Run,europe-west1,52.2336,USD,False,,
2024-04-01,GCP,Cloud Run,us-central1,76.1435,USD,False,,
2024-04-02,GCP,Cloud Run,us-east1,80.6398,USD,False,,
2024-04-03,GCP,Cloud Run,asia-southeast1,78.6903,USD,False,,
2024-04-04,GCP,Cloud Run,asia-southeast1,85.9308,USD,False,,
2024-04-05,GCP,Cloud Run,europe-west1,85.1041,USD,False,,
2024-04-06,GCP,Cloud Run,europe-west1,55.8448,USD,False,,
2024-04-07,GCP,Cloud Run,us-east1,59.0052,USD,False,,
2024-04-08,GCP,Cloud Run,us-east1,75.0503,USD,False,,
2024-04-09,GCP,Cloud Run,us-central1,83.0658,USD,False,,
2024-04-10,GCP,Cloud Run,asia-southeast1,82.9105,USD,False,,
2024-04-11,GCP,Cloud Run,us-central1,83.1647,USD,False,,
2024-04-12,GCP,Cloud Run,asia-southeast1,89.9964,USD,False,,
2024-04-13,GCP,Cloud Run,europe-west1,58.3211,USD,False,,
2024-04-14,GCP,Cloud Run,us-east1,53.2288,USD,False,,
2024-04-15,GCP,Cloud Run,europe-west1,79.1017,USD,False,,
2024-04-16,GCP,Cloud Run,us-east1,82.5809,USD,False,,
2024-04-17,GCP,Cloud Run,asia-southeast1,81.9097,USD,False,,
2024-04-18,GCP,Cloud Run,asia-southeast1,87.1273,USD,False,,
2024-04-19,GCP,Cloud Run,us-east1,87.4722,USD,False,,
2024-04-20,GCP,Cloud Run,europe-west1,61.0396,USD,False,,
2024-04-21,GCP,Cloud Run,us-east1,51.6444,USD,False,,
2024-04-22,GCP,Cloud Run,us-central1,79.4115,USD,False,,
2024-04-23,GCP,Cloud Run,europe-west1,77.8066,USD,False,,
2024-04-24,GCP,Cloud Run,europe-west1,85.6287,USD,False,,
2024-04-25,GCP,Cloud Run,us-central1,77.8765,USD,False,,
2024-04-26,GCP,Cloud Run,europe-west1,87.8321,USD,False,,
2024-04-27,GCP,Cloud Run,asia-southeast1,54.2034,USD,False,,
2024-04-28,GCP,Cloud Run,us-east1,53.9189,USD,False,,
2024-04-29,GCP,Cloud Run,asia-southeast1,74.1886,USD,False,,
2024-04-30,GCP,Cloud Run,europe-west1,79.6854,USD,False,,
2024-05-01,GCP,Cloud Run,asia-southeast1,87.704,USD,False,,
2024-05-02,GCP,Cloud Run,us-central1,84.6968,USD,False,,
2024-05-03,GCP,Cloud Run,europe-west1,89.1268,USD,False,,
2024-05-04,GCP,Cloud Run,us-east1,60.6792,USD,False,,
2024-05-05,GCP,Cloud Run,us-east1,56.7628,USD,False,,
2024-05-06,GCP,Cloud Run,us-east1,77.8081,USD,False,,
2024-05-07,GCP,Cloud Run,us-central1,83.5636,USD,False,,
2024-05-08,GCP,Cloud Run,us-east1,81.0016,USD,False,,
2024-05-09,GCP,Cloud Run,asia-southeast1,82.7391,USD,False,,
2024-05-10,GCP,Cloud Run,asia-southeast1,79.9195,USD,False,,
2024-05-11,GCP,Cloud Run,europe-west1,58.6638,USD,False,,
2024-05-12,GCP,Cloud Run,us-east1,54.9921,USD,False,,
2024-05-13,GCP,Cloud Run,us-central1,80.8459,USD,False,,
2024-05-14,GCP,Cloud Run,asia-southeast1,77.4958,USD,False,,
2024-05-15,GCP,Cloud Run,europe-west1,85.1591,USD,False,,
2024-05-16,GCP,Cloud Run,asia-southeast1,81.7195,USD,False,,
2024-05-17,GCP,Cloud Run,asia-southeast1,85.9567,USD,False,,
2024-05-18,GCP,Cloud Run,europe-west1,58.5805,USD,False,,
2024-05-19,GCP,Cloud Run,asia-southeast1,58.3437,USD,False,,
2024-05-20,GCP,Cloud Run,asia-southeast1,80.1,USD,False,,
2024-05-21,GCP,Cloud Run,us-central1,74.5707,USD,False,,
2024-05-22,GCP,Cloud Run,europe-west1,95.8999,USD,False,,
2024-05-23,GCP,Cloud Run,europe-west1,92.4551,USD,False,,
2024-05-24,GCP,Cloud Run,us-east1,89.7787,USD,False,,
2024-05-25,GCP,Cloud Run,asia-southeast1,54.0525,USD,False,,
2024-05-26,GCP,Cloud Run,us-central1,55.8559,USD,False,,
2024-05-27,GCP,Cloud Run,us-east1,78.0795,USD,False,,
2024-05-28,GCP,Cloud Run,europe-west1,87.0499,USD,False,,
2024-05-29,GCP,Cloud Run,us-central1,84.5879,USD,False,,
2024-05-30,GCP,Cloud Run,europe-west1,81.7716,USD,False,,
2024-05-31,GCP,Cloud Run,asia-southeast1,84.6842,USD,False,,
2024-06-01,GCP,Cloud Run,us-east1,59.3697,USD,False,,
2024-06-02,GCP,Cloud Run,us-east1,60.7236,USD,False,,
2024-06-03,GCP,Cloud Run,asia-southeast1,86.4709,USD,False,,
2024-06-04,GCP,Cloud Run,asia-southeast1,85.0512,USD,False,,
2024-06-05,GCP,Cloud Run,europe-west1,82.5113,USD,False,,
2024-06-06,GCP,Cloud Run,us-east1,71.3784,USD,False,,
2024-06-07,GCP,Cloud Run,us-east1,88.0929,USD,False,,
2024-06-08,GCP,Cloud Run,us-east1,56.2633,USD,False,,
2024-06-09,GCP,Cloud Run,us-east1,56.6696,USD,False,,
2024-06-10,GCP,Cloud Run,us-central1,80.6208,USD,False,,
2024-06-11,GCP,Cloud Run,europe-west1,76.5835,USD,False,,
2024-06-12,GCP,Cloud Run,us-central1,85.9728,USD,False,,
2024-06-13,GCP,Cloud Run,us-east1,87.9562,USD,False,,
2024-06-14,GCP,Cloud Run,asia-southeast1,89.8449,USD,False,,
2024-06-15,GCP,Cloud Run,asia-southeast1,58.9843,USD,False,,
2024-06-16,GCP,Cloud Run,us-east1,58.0272,USD,False,,
2024-06-17,GCP,Cloud Run,us-central1,78.8262,USD,False,,
2024-06-18,GCP,Cloud Run,us-central1,81.8053,USD,False,,
2024-06-19,GCP,Cloud Run,europe-west1,84.0979,USD,False,,
2024-06-20,GCP,Cloud Run,asia-southeast1,85.7968,USD,False,,
2024-06-21,GCP,Cloud Run,us-east1,91.2987,USD,False,,
2024-06-22,GCP,Cloud Run,us-central1,58.1833,USD,False,,
2024-06-23,GCP,Cloud Run,us-central1,62.232,USD,False,,
2024-06-24,GCP,Cloud Run,europe-west1,89.4343,USD,False,,
2024-06-25,GCP,Cloud Run,asia-southeast1,82.4966,USD,False,,
2024-06-26,GCP,Cloud Run,us-east1,67.7173,USD,False,,
2024-06-27,GCP,Cloud Run,asia-southeast1,90.6956,USD,False,,
2024-06-28,GCP,Cloud Run,us-east1,84.6846,USD,False,,
2024-06-29,GCP,Cloud Run,us-central1,54.1586,USD,False,,
2024-06-30,GCP,Cloud Run,us-central1,55.3026,USD,False,,
2023-01-01,GCP,Vertex AI,us-east1,126.608,USD,False,,
2023-01-02,GCP,Vertex AI,asia-southeast1,190.6896,USD,False,,
2023-01-03,GCP,Vertex AI,asia-southeast1,174.0344,USD,False,,
2023-01-04,GCP,Vertex AI,europe-west1,182.1071,USD,False,,
2023-01-05,GCP,Vertex AI,us-east1,199.574,USD,False,,
2023-01-06,GCP,Vertex AI,asia-southeast1,206.1643,USD,False,,
2023-01-07,GCP,Vertex AI,us-central1,133.7638,USD,False,,
2023-01-08,GCP,Vertex AI,asia-southeast1,124.5232,USD,False,,
2023-01-09,GCP,Vertex AI,asia-southeast1,176.1439,USD,False,,
2023-01-10,GCP,Vertex AI,europe-west1,184.1467,USD,False,,
2023-01-11,GCP,Vertex AI,asia-southeast1,194.9743,USD,False,,
2023-01-12,GCP,Vertex AI,europe-west1,210.9825,USD,False,,
2023-01-13,GCP,Vertex AI,us-central1,179.6409,USD,False,,
2023-01-14,GCP,Vertex AI,us-central1,128.2989,USD,False,,
2023-01-15,GCP,Vertex AI,us-central1,121.1027,USD,False,,
2023-01-16,GCP,Vertex AI,us-central1,170.0655,USD,False,,
2023-01-17,GCP,Vertex AI,us-central1,198.2568,USD,False,,
2023-01-18,GCP,Vertex AI,asia-southeast1,198.0995,USD,False,,
2023-01-19,GCP,Vertex AI,us-east1,201.0011,USD,False,,
2023-01-20,GCP,Vertex AI,us-central1,209.545,USD,False,,
2023-01-21,GCP,Vertex AI,asia-southeast1,126.7401,USD,False,,
2023-01-22,GCP,Vertex AI,europe-west1,127.0631,USD,False,,
2023-01-23,GCP,Vertex AI,us-central1,205.8365,USD,False,,
2023-01-24,GCP,Vertex AI,us-east1,186.9608,USD,False,,
2023-01-25,GCP,Vertex AI,asia-southeast1,200.1278,USD,False,,
2023-01-26,GCP,Vertex AI,asia-southeast1,196.8344,USD,False,,
2023-01-27,GCP,Vertex AI,asia-southeast1,181.9818,USD,False,,
2023-01-28,GCP,Vertex AI,europe-west1,116.691,USD,False,,
2023-01-29,GCP,Vertex AI,us-east1,126.2334,USD,False,,
2023-01-30,GCP,Vertex AI,us-central1,195.5427,USD,False,,
2023-01-31,GCP,Vertex AI,europe-west1,196.9436,USD,False,,
2023-02-01,GCP,Vertex AI,us-central1,202.0478,USD,False,,
2023-02-02,GCP,Vertex AI,us-east1,187.2392,USD,False,,
2023-02-03,GCP,Vertex AI,asia-southeast1,216.9187,USD,False,,
2023-02-04,GCP,Vertex AI,us-central1,123.8264,USD,False,,
2023-02-05,GCP,Vertex AI,asia-southeast1,131.5055,USD,False,,
2023-02-06,GCP,Vertex AI,asia-southeast1,185.8161,USD,False,,
2023-02-07,GCP,Vertex AI,us-central1,188.0076,USD,False,,
2023-02-08,GCP,Vertex AI,us-central1,206.3458,USD,False,,
2023-02-09,GCP,Vertex AI,us-east1,190.1971,USD,False,,
2023-02-10,GCP,Vertex AI,us-central1,187.3384,USD,False,,
2023-02-11,GCP,Vertex AI,us-east1,130.3575,USD,False,,
2023-02-12,GCP,Vertex AI,us-east1,127.6413,USD,False,,
2023-02-13,GCP,Vertex AI,us-central1,217.5145,USD,False,,
2023-02-14,GCP,Vertex AI,asia-southeast1,196.2587,USD,False,,
2023-02-15,GCP,Vertex AI,europe-west1,189.6239,USD,False,,
2023-02-16,GCP,Vertex AI,us-central1,186.9153,USD,False,,
2023-02-17,GCP,Vertex AI,us-central1,182.1814,USD,False,,
2023-02-18,GCP,Vertex AI,us-east1,123.6696,USD,False,,
2023-02-19,GCP,Vertex AI,us-east1,131.1185,USD,False,,
2023-02-20,GCP,Vertex AI,us-east1,199.5603,USD,False,,
2023-02-21,GCP,Vertex AI,us-central1,200.6754,USD,False,,
2023-02-22,GCP,Vertex AI,europe-west1,195.9901,USD,False,,
2023-02-23,GCP,Vertex AI,us-central1,194.3321,USD,False,,
2023-02-24,GCP,Vertex AI,us-central1,203.9833,USD,False,,
2023-02-25,GCP,Vertex AI,us-central1,127.0922,USD,False,,
2023-02-26,GCP,Vertex AI,europe-west1,141.7052,USD,False,,
2023-02-27,GCP,Vertex AI,europe-west1,184.6808,USD,False,,
2023-02-28,GCP,Vertex AI,us-east1,189.3782,USD,False,,
2023-03-01,GCP,Vertex AI,asia-southeast1,172.4665,USD,False,,
2023-03-02,GCP,Vertex AI,us-central1,195.7798,USD,False,,
2023-03-03,GCP,Vertex AI,us-east1,209.8959,USD,False,,
2023-03-04,GCP,Vertex AI,europe-west1,123.6276,USD,False,,
2023-03-05,GCP,Vertex AI,us-central1,125.7147,USD,False,,
2023-03-06,GCP,Vertex AI,europe-west1,194.0188,USD,False,,
2023-03-07,GCP,Vertex AI,asia-southeast1,176.3239,USD,False,,
2023-03-08,GCP,Vertex AI,us-east1,204.4076,USD,False,,
2023-03-09,GCP,Vertex AI,asia-southeast1,192.6343,USD,False,,
