date,provider,service,region,cost,currency,is_anomaly,anomaly_type,anomaly_severity,day_of_week,day_of_month,month,quarter,is_weekend,week_of_year,rolling_mean_7d,rolling_std_7d,rolling_mean_14d,rolling_std_14d,rolling_mean_30d,rolling_std_30d,deviation_7d,deviation_30d,cost_lag_1d,cost_lag_7d,growth_1d,growth_7d,month_key,cumulative_monthly_cost,cost_percentile,provider_daily_total,service_share
2023-06-12,Azure,Azure AI Services,West US 2,93.1915,USD,False,,,0,12,6,2,0,24,84.21468571428571,13.806241247159322,84.84465714285714,15.125524882066783,82.20427000000001,14.252565637423633,0.6501997266570367,0.7708948885932099,62.4534,95.2567,0.49217656684036143,-0.02168036474052019,2023-06,1005.2409,0.720292504570384,2913.419729950626,0.03198698046901308
2023-06-13,Azure,Azure AI Services,West US 2,89.7675,USD,False,,,1,13,6,2,0,24,84.2189,13.808212566681764,85.1802642857143,15.182902176137612,82.98946000000001,13.987532430669622,0.40183332729006055,0.48457724999826357,93.1915,89.738,-0.036741548316780656,0.00032873476119002,2023-06,1095.0084,0.5502742230347349,3035.179521617788,0.029575680568681238
2023-06-14,Azure,Azure AI Services,Southeast Asia,86.552,USD,False,,,2,14,6,2,0,24,83.13304285714285,13.181450466325455,84.39717142857144,14.775004910186777,82.98296333333333,13.98577221761787,0.2593763980172105,0.25519053298434047,89.7675,94.153,-0.035820313587480675,-0.08073030067994931,2023-06,1181.5604,0.4113345521023766,2920.5009,0.02963601209640797
2023-06-15,Azure,Azure AI Services,Southeast Asia,89.4491,USD,False,,,3,15,6,2,0,24,82.83085714285714,12.978632436285091,83.56284285714287,14.070451916733107,82.97672000000001,13.982741142279645,0.5099337614439202,0.4628834885576587,86.552,91.5644,0.03347236343431142,-0.023101773177969853,2023-06,1271.0095000000001,0.5319926873857403,2968.0375999999997,0.030137455131959878
2023-06-16,Azure,Azure AI Services,West Europe,94.3709,USD,False,,,4,16,6,2,0,24,83.09207142857143,13.222772614283613,83.35840714285713,13.87600255634852,83.21826666666666,14.118790806003114,0.8529851415876184,0.7899141991537605,89.4491,92.5424,0.055023471448510726,0.01975851069326327,2023-06,1365.3804,0.7678244972577697,2951.0852,0.031978371888404994
2023-06-17,Azure,Azure AI Services,Southeast Asia,58.9547,USD,False,,,5,17,6,2,1,24,82.10558571428571,14.87677202536769,83.06042142857143,14.379559555530324,82.26618,14.76705591329845,-1.5561766808856736,-1.5786139183930543,94.3709,65.8601,-0.3752872972454932,-0.10484952193961367,2023-06,1424.3351,0.06764168190127971,1884.8556,0.031278098969474755
2023-06-18,Azure,Azure AI Services,East US,57.4988,USD,False,,,6,18,6,2,1,24,81.39778571428572,16.03999537265402,82.95375,14.57603521420584,80.99055333333334,15.206884033583295,-1.4899621326288055,-1.5448104476833453,58.9547,62.4534,-0.024695232101517004,-0.0793327504975016,2023-06,1481.8339,0.025594149908592323,1943.3993,0.029586714372064667
2023-06-19,Azure,Azure AI Services,West Europe,92.192,USD,False,,,0,19,6,2,0,25,81.255,15.921522961073803,82.73484285714287,14.398990971577138,82.02054,14.869384567409545,0.6869317731760151,0.68405386606313,57.4988,93.1915,0.6033725921131678,-0.01072522708604633,2023-06,1574.0259,0.6672760511882998,4436.105488040381,0.02078219290513409
2023-06-20,Azure,Azure AI Services,East US,86.302,USD,False,,,1,20,6,2,0,25,80.75992857142857,15.66452064972671,82.48941428571428,14.299379600681812,82.95568333333334,14.189368909493915,0.3537977032392833,0.23583266371993886,92.192,89.7675,-0.0638884068025002,-0.03860528587697536,2023-06,1660.3279,0.40036563071297987,3864.256020924617,0.02233340636144699
2023-06-21,Azure,Azure AI Services,Southeast Asia,91.0959,USD,False,,,2,21,6,2,0,25,81.40905714285714,16.0343271438558,82.27104999999999,14.12990321626986,83.31186666666666,14.257225844397666,0.6041315466268653,0.5459711038978934,86.302,86.552,0.055547959490445706,0.05249907569955049,2023-06,1751.4238,0.6124314442413162,2906.3029,0.03134425527358785
2023-06-22,Azure,Azure AI Services,Southeast Asia,93.5884,USD,False,,,3,22,6,2,0,25,82.00038571428571,16.451161553056444,82.41562142857143,14.242211334198299,83.67233666666668,14.379350826277268,0.7043888206700497,0.689604381480337,91.0959,89.4491,0.02736127531505404,0.04627547957389975,2023-06,1845.0122000000001,0.7330895795246801,2874.824,0.03255447985684252
2023-06-23,Azure,Azure AI Services,West US 2,91.2119,USD,False,,,4,23,6,2,0,25,81.5491,16.094725113320006,82.32058571428571,14.173713522946233,83.52866333333333,14.278045648609666,0.600370614059304,0.5381154294654267,93.5884,94.3709,-0.025393104273335156,-0.0334743019295835,2023-06,1936.2241000000001,0.6288848263254113,3042.6587,0.02997769680837684
2023-06-24,Azure,Azure AI Services,East US,65.3372,USD,False,,,5,24,6,2,1,25,82.46088571428571,14.723792405313333,82.28323571428572,14.221036112453367,82.7379,14.614103233072376,-1.1629942369292943,-1.1906786014369155,91.2119,58.9547,-0.2836768009406265,0.10826108859669767,2023-06,2001.5613,0.2340036563071298,1986.2063,0.0328954751578258
2023-06-25,Azure,Azure AI Services,East US,57.5232,USD,False,,,6,25,6,2,1,25,82.46437142857144,14.716899227839459,81.93107857142857,14.799150350932482,81.58744333333333,15.20343831884597,-1.6947300542560173,-1.5828158622461608,65.3372,57.4988,-0.11959496274527219,0.000424356682219031,2023-06,2059.0845,0.029250457038391225,1970.7169,0.029188971789895757
2023-06-26,Azure,Azure AI Services,Southeast Asia,88.188,USD,False,,,0,26,6,2,0,26,81.89237142857144,14.349016317587123,81.57368571428572,14.56485977718325,82.35734,14.921457984776428,0.4387498370375026,0.3907567213309829,57.5232,92.192,0.5330857810321212,-0.04343110031192034,2023-06,2147.2725,0.4716636197440585,2804.2830999999996,0.03144760955124986
2023-06-27,Azure,Azure AI Services,West Europe,89.895,USD,False,,,1,27,6,2,0,26,82.40565714285715,14.595196812862483,81.58279285714285,14.570416133673262,83.44409,14.202946137463506,0.5131375035675767,0.4541952026791155,88.188,86.302,0.019356375016789554,0.04163287061665264,2023-06,2237.1675,0.5521023765996343,2809.1711000000005,0.032000542793555006
2023-06-28,Azure,Azure AI Services,West US 2,90.3099,USD,False,,,2,28,6,2,0,26,82.29337142857142,14.520026961030352,81.85121428571428,14.70301387360673,83.66872333333335,14.258205323872724,0.5521014935021594,0.4657792839524798,89.895,91.0959,0.004615384615333306,-0.008628269768358104,2023-06,2327.4774,0.583180987202925,3206.4285,0.028165262378366408
2023-06-29,Azure,Azure AI Services,Southeast Asia,86.3234,USD,False,,,3,29,6,2,0,26,81.25551428571428,13.820941389841321,81.62794999999998,14.602151425086419,83.71053666666667,14.264291364113857,0.36668165872145597,0.18317512356229698,90.3099,93.5884,-0.044142447283806646,-0.07762714182443935,2023-06,2413.8008,0.40219378427787933,3354.437,0.025734094871948488
2023-06-30,Azure,Azure AI Services,East US,98.1592,USD,False,,,4,30,6,2,0,26,82.24798571428572,14.865062523069406,81.89854285714286,14.88874408629728,83.732,14.28624705995003,1.070376546344891,1.0098663377756674,86.3234,91.2119,0.13710998408152228,0.07616659668227316,2023-06,2511.96,0.9159049360146252,3359.968,0.029214325850713693
2023-07-01,Azure,Azure AI Services,West Europe,63.2421,USD,False,,,5,1,7,3,1,26,81.94868571428572,15.277665930853525,82.2047857142857,14.417140054268566,82.46908,14.36964692005939,-1.2244400288451776,-1.3380273089258696,98.1592,65.3372,-0.35571907676146786,-0.032065959361097955,2023-07,63.2421,0.1846435100548446,1670.5559,0.037856919364363764
2023-07-02,Azure,Azure AI Services,West US 2,58.9235,USD,False,,,6,2,7,3,1,26,82.14872857142858,14.909265366175772,82.30655,14.233191453281611,81.19209666666666,14.710559468450409,-1.557771493058352,-1.5137831238106283,63.2421,57.5232,-0.06828678996952532,0.024343221517155705,2023-07,122.1656,0.06581352833638025,1635.7323999999999,0.036022701512768214
2023-07-03,Azure,Azure AI Services,West Europe,90.213,USD,False,,,0,3,7,3,0,27,82.43801428571429,15.064810172875154,82.16519285714286,14.13696379765112,82.09498,14.391294304481676,0.5161024682387836,0.5640924177964879,58.9235,88.188,0.5310190331441442,0.022962307796718703,2023-07,212.3786,0.5776965265082267,2428.8815,0.03714178727943823
2023-07-04,Azure,Azure AI Services,West Europe,90.5515,USD,False,,,1,4,7,3,0,27,82.53179999999999,15.120909790970497,82.46872857142857,14.277539621993064,83.14695666666667,13.784981633639612,0.5303715259420855,0.5371456799570061,90.213,89.895,0.0037522308314351395,0.007302964569694703,2023-07,302.9301,0.5941499085923218,2790.9688,0.0324444687450349
2023-07-05,Azure,Azure AI Services,West US 2,84.8365,USD,False,,,2,5,7,3,0,27,81.74988571428571,14.78954895789915,82.02162857142856,14.083283780339793,82.79961666666667,13.599359976524328,0.2087023947986606,0.14977788195177524,90.5515,90.3099,-0.06311325599174933,-0.06060686591325415,2023-07,387.7666,0.36745886654478976,2809.4468,0.030196870074197454
2023-07-06,Azure,Azure AI Services,Southeast Asia,88.4507,USD,False,,,3,6,7,3,0,27,82.05378571428572,14.920466608926674,81.65464999999999,13.823232391757651,82.75670666666669,13.57872766229776,0.4287341979947443,0.41933187515968295,84.8365,86.3234,0.04260194609581247,0.024643375955712442,2023-07,476.2173,0.48628884826325414,2875.6351,0.03075866614646943
2023-07-07,Azure,Azure AI Services,East US,99.5101,USD,False,,,4,7,7,3,0,27,82.24677142857142,15.17014489984791,82.24737857142857,14.429191260836925,82.93527666666667,13.76767525009924,1.1379804665190554,1.203894123810769,88.4507,98.1592,0.12503462380597283,0.01376233710122162,2023-07,575.7274,0.9506398537477148,2774.8595,0.03586131117628267
2023-07-08,Azure,Azure AI Services,Southeast Asia,61.9765,USD,False,,,5,8,7,3,1,27,82.06597142857143,15.439545140613705,82.00732857142857,14.756401292707787,81.94901333333334,14.181756932344165,-1.3011699013350417,-1.4083243301381045,99.5101,63.2421,-0.37718382354778873,-0.02001198568643336,2023-07,637.7039,0.14625228519195613,1810.2287999999999,0.03423683238271635
2023-07-09,Azure,Azure AI Services,East US,59.3182,USD,False,,,6,9,7,3,1,27,82.12235714285714,15.341350389264667,82.13554285714284,14.533414515507356,80.84154,14.616574928404226,-1.4864504468477713,-1.472529652394926,61.9765,58.9235,-0.042892063926764375,0.006698515872161392,2023-07,697.0221,0.08226691042047532,1872.4574,0.03167933219734041
2023-07-10,Azure,Azure AI Services,Southeast Asia,83.4688,USD,False,,,0,10,7,3,0,28,81.1589,14.955483105202603,81.79845714285715,14.436642347417639,81.42849666666667,14.34525876651461,0.15445171403670646,0.14222840914892887,59.3182,90.213,0.4071364269244999,-0.07475862680462055,2023-07,780.4909,0.33089579524680074,2600.9791,0.03209129977244642
2023-07-11,Azure,Azure AI Services,West Europe,86.6758,USD,False,,,1,11,7,3,0,28,80.60522857142857,14.617730306915456,81.56851428571429,14.322952490367276,82.23591000000002,13.915668957252018,0.41528823563561235,0.3190568856818855,83.4688,90.5515,0.03842154194095964,-0.042801057961018955,2023-07,867.1667,0.41681901279707495,2688.9109,0.03223453778255269
2023-07-12,Azure,Azure AI Services,West Europe,88.7088,USD,False,,,2,12,7,3,0,28,81.15841428571427,14.87554114930823,81.45415000000001,14.254012476262993,82.08648666666666,13.817696007899164,0.5075704902425869,0.47926320922593,86.6758,84.8365,0.023455220488031794,0.04564426868098461,2023-07,955.8755,0.5118829981718465,2780.2549,0.03190671474042473
2023-07-13,Azure,Azure AI Services,West US 2,88.5703,USD,False,,,3,13,7,3,0,28,81.17549999999999,14.885378297510632,81.61464285714285,14.32552513633855,82.04657999999999,13.796460139805474,0.49678280603321384,0.47285462599967615,88.7088,88.4507,-0.0015612881698144052,0.0013521656696742176,2023-07,1044.4458,0.5009140767824497,2936.7806,0.030158977487106064
2023-07-14,Azure,Azure AI Services,Southeast Asia,86.0325,USD,False,,,4,14,7,3,0,28,79.25012857142858,12.851267306082349,80.74845,13.596265735558516,82.02926333333335,13.79093506888225,0.5277589568799685,0.29028029255313087,88.5703,99.5101,-0.028652945738823862,-0.13543951819829902,2023-07,1130.4783,0.396709323583181,2904.9758,0.029615565127933383
2023-07-15,Azure,Azure AI Services,West US 2,64.5715,USD,False,,,5,15,7,3,1,28,79.62084285714286,12.295340020899138,80.84340714285715,13.46863858784341,81.20000999999999,14.074428393938538,-1.223987529449254,-1.1814696507305373,86.0325,61.9765,-0.2494522418824345,0.04187070905840324,2023-07,1195.0498,0.21755027422303475,1848.0363,0.03494060154552433
2023-07-16,Azure,Azure AI Services,West Europe,64.0627,USD,False,,,6,16,7,3,1,28,80.29862857142858,11.058142288485042,81.21049285714285,12.882540977526011,80.18973666666668,14.183759518486777,-1.4682329225286765,-1.1370071978807919,64.5715,59.3182,-0.007879637301164043,0.0799838835284959,2023-07,1259.1125,0.20475319926873858,1860.3147000000001,0.034436485396780216
2023-07-17,Azure,Azure AI Services,Southeast Asia,81.7365,USD,False,,,0,17,7,3,0,29,80.05115714285715,10.994573342010927,80.60502857142856,12.623474887710545,80.94913,13.605725640336253,0.15328860925869414,0.05787048928929308,64.0627,83.4688,0.2758828460199791,-0.02075386252083702,2023-07,1340.849,0.3126142595978062,2648.2354,0.03086451453672477
2023-07-18,Azure,Azure AI Services,Southeast Asia,89.6585,USD,False,,,1,18,7,3,0,29,80.47725714285716,11.346277459715916,80.54124285714285,12.571498985080002,82.02112000000001,12.945266219992645,0.8091854697658293,0.5899747343638915,81.7365,86.6758,0.09692120411203164,0.034412142719947164,2023-07,1430.5075,0.5429616087751371,2635.9417,0.03401384029091614
2023-07-19,Azure,Azure AI Services,West Europe,86.7132,USD,False,,,2,19,7,3,0,29,80.19217142857143,11.12795160556131,80.67529285714286,12.630688747068746,81.83849333333333,12.8350084930169,0.5860043970341869,0.3797976969737913,89.6585,88.7088,-0.032850203828606914,-0.02249607705185393,2023-07,1517.2207,0.4186471663619744,2816.3491,0.03078922282751425
2023-07-20,Azure,Azure AI Services,West US 2,91.3578,USD,False,,,3,20,7,3,0,29,80.59038571428572,11.520677369615132,80.88294285714287,12.791226621382323,82.00702,12.928487814589912,0.9346164239593985,0.7232694289833567,86.7132,88.5703,0.05356277936861324,0.03147217520961905,2023-07,1608.5785,0.6361974405850092,2766.464,0.03302331062322408
2023-07-21,Azure,Azure AI Services,Southeast Asia,92.7016,USD,False,,,4,21,7,3,0,29,81.5431142857143,12.295440237398136,80.39662142857142,12.141473026283359,82.06054333333333,12.970667806822973,0.9075303932134311,0.8203938936936425,91.3578,86.0325,0.014709198338678169,0.07751837968119585,2023-07,1701.2801,0.6946983546617916,2910.6026,0.03184962454165613
2023-07-22,Azure,Azure AI Services,West US 2,59.8384,USD,False,,,5,22,7,3,1,29,80.86695714285715,13.459356814605128,80.24390000000001,12.40165260513537,80.93554333333333,13.393091248197338,-1.5623745941913132,-1.5752258340357161,92.7016,64.5715,-0.35450520810477376,-0.07330014015357704,2023-07,1761.1185,0.09506398537477148,1872.3713,0.031958618464173236
2023-07-23,Azure,Azure AI Services,Southeast Asia,67.2791,USD,False,,,6,23,7,3,1,29,81.32644285714287,12.830267787132282,80.81253571428572,11.519505537906415,80.13778333333333,13.472416533026573,-1.0948596778421376,-0.9544452029713327,59.8384,64.0627,0.12434657343571441,0.05020706276741045,2023-07,1828.3976,0.2687385740402194,1894.2649000000001,0.03551726054785921
2023-07-24,Azure,Azure AI Services,West US 2,85.4517,USD,False,,,0,24,7,3,0,30,81.85718571428572,12.926538675070596,80.95417142857143,11.566770567676794,80.80826666666667,13.208367536327588,0.27807245046722295,0.35155240193087683,67.2791,81.7365,0.270107656013976,0.04545337762143647,2023-07,1913.8493,0.3820840950639854,2646.1349,0.03229302481894166
2023-07-25,Azure,Azure AI Services,East US,85.5325,USD,False,,,1,25,7,3,0,30,81.26775714285715,12.601506926667842,80.87250714285715,11.527235474733068,81.74191,12.475274264094521,0.3384311798281195,0.3038482296622498,85.4517,89.6585,0.0009455634001318974,-0.046019061215099355,2023-07,1999.3817999999999,0.38391224862888484,2813.3831,0.030402009594772073
2023-07-26,Azure,Azure AI Services,West US 2,87.4288,USD,False,,,2,26,7,3,0,30,81.3699857142857,12.655830720453018,80.78107857142857,11.465209957095166,81.71660333333332,12.462510678208908,0.4787369884336346,0.4583503929265454,85.5325,86.7132,0.022170519977526976,0.008252492123364636,2023-07,2086.8106,0.4424131627056673,2689.1907,0.03251119379520667
2023-07-27,Azure,Azure AI Services,Southeast Asia,97.4904,USD,False,,,3,27,7,3,0,30,82.24607142857143,13.636708709914146,81.41822857142857,12.158281514793382,81.96978333333333,12.709098676093358,1.117889139864648,1.221220879702566,87.4288,91.3578,0.11508335925787515,0.06712727320418037,2023-07,2184.301,0.906764168190128,2787.6025,0.034972848532014524
2023-07-28,Azure,Azure AI Services,Southeast Asia,86.6165,USD,False,,,4,28,7,3,0,30,81.37677142857142,13.040013659209926,81.45994285714286,12.17631902819908,81.84666999999999,12.64324026639913,0.4018192547924243,0.3772632568170933,97.4904,92.7016,-0.11153816170503407,-0.06564180121955128,2023-07,2270.9175,0.41316270566727603,3078.225,0.028138456415619996
2023-07-29,Azure,Azure AI Services,West US 2,58.8697,USD,False,,,5,29,7,3,1,30,81.23838571428571,13.309047697265783,81.05267142857143,12.860772425565939,80.93154666666668,13.2852922644641,-1.680712716748354,-1.6606218535378212,86.6165,59.8384,-0.320340812659016,-0.016188601299229423,2023-07,2329.7871999999998,0.0603290676416819,2091.3992,0.028148475910276652
2023-07-30,Azure,Azure AI Services,West US 2,65.6398,USD,False,,,6,30,7,3,1,30,81.0042,13.606706812206019,81.16532142857143,12.70648802227721,79.84756666666667,13.157226706455175,-1.1291784419936242,-1.0798450906539627,58.8697,67.2791,0.11500143537142182,-0.024365664819767804,2023-07,2395.427,0.23948811700182815,2043.3708000000001,0.03212329353045853
2023-07-31,Azure,Azure AI Services,East US,88.5238,USD,False,,,0,31,7,3,0,31,81.44307142857143,13.82190708401153,81.65012857142858,12.858530011057805,80.69029,12.863334483083674,0.512283039372107,0.6089797330305535,65.6398,85.4517,0.3486299470694818,0.035951303484471814,2023-07,2483.9508,0.4936014625228519,2881.8122,0.030718101616742852
2023-08-01,Azure,Azure AI Services,West Europe,90.074,USD,False,,,1,1,8,3,0,31,82.09185714285715,14.148579046893406,81.67980714285714,12.878899224489643,81.72864000000001,12.290186148630942,0.564165689722129,0.6790263303091292,88.5238,85.5325,0.017511674826233083,0.05309677607864732,2023-08,90.074,0.5630712979890311,2411.6371,0.03734973226276982
2023-08-02,Azure,Azure AI Services,West Europe,100.6784,USD,False,,,2,2,8,3,0,31,83.98465714285713,15.774407055507927,82.67732142857142,13.806184758019935,82.07748666666666,12.68160466705772,1.058280212837265,1.4667633805195888,90.074,87.4288,0.11772986655285952,0.15154731621443338,2023-08,190.7524,0.9652650822669104,2452.4288,0.04105252719261776
2023-08-03,Azure,Azure AI Services,West Europe,93.8836,USD,False,,,3,3,8,3,0,31,83.4694,15.311853022087202,82.85773571428571,13.94415750063345,82.18855666666667,12.772647397565635,0.6801397573695022,0.9156318943437428,100.6784,97.4904,-0.06749014684314118,-0.036996463241129346,2023-08,284.63599999999997,0.7458866544789763,2562.2432,0.036641174420899376
2023-08-04,Azure,Azure AI Services,East US,91.1574,USD,False,,,4,4,8,3,0,31,84.1181,15.56155777110166,82.74743571428573,13.866191055813355,82.39925333333333,12.869600480113867,0.45235188553037176,0.6805298019561087,93.8836,86.6165,-0.029038085458705967,0.05242534620941239,2023-08,375.7934,0.6160877513711152,2868.463,0.031779179302632875
2023-08-05,Azure,Azure AI Services,West Europe,60.3965,USD,False,,,5,5,8,3,1,31,84.33621428571428,15.154053740878371,82.78729999999999,13.795886981382402,81.46411333333332,13.422110453708095,-1.5797564594585438,-1.569620023946636,91.1574,58.8697,-0.33744819399919856,0.02593524342699328,2023-08,436.18989999999997,0.10237659963436929,1895.4013,0.03186475602816572
2023-08-06,Azure,Azure AI Services,West Europe,57.7904,USD,False,,,6,6,8,3,1,31,83.21487142857143,16.95186591998204,82.10953571428571,14.812038007679213,80.07345666666666,13.647290638265847,-1.4998037117024674,-1.6327824515258782,60.3965,65.6398,-0.043149851397959404,-0.11958293596081056,2023-08,493.9803,0.03290676416819013,1897.9303,0.03044916876029091
2023-08-07,Azure,Azure AI Services,Southeast Asia,93.0355,USD,False,,,0,7,8,3,0,32,83.85940000000001,17.27014115180691,82.6512357142857,15.079921949992205,81.10875666666668,13.402993817998228,0.5313274465338462,0.8898566614592943,57.7904,88.5238,0.6098781112328368,0.050965954917762665,2023-08,587.0158,0.7111517367458866,2647.6132,0.03513938516395253
2023-08-08,Azure,Azure AI Services,East US,91.8664,USD,False,,,1,8,8,3,0,32,84.11545714285714,17.390507427124096,83.10365714285714,15.266868539609355,82.19369666666667,12.88564122206503,0.4456996375279976,0.7506575082984146,93.0355,90.074,-0.012566170977609988,0.01989919399582678,2023-08,678.8822,0.6544789762340036,2761.9379,0.03326157333224861
2023-08-09,Azure,Azure AI Services,East US,96.1838,USD,False,,,2,9,8,3,0,32,83.47337142857143,16.74816604992067,83.72901428571427,15.632591324431882,82.61752999999999,13.135711790885443,0.7589146496866664,1.0327776838389946,91.8664,100.6784,0.046996507971935435,-0.04464314093147436,2023-08,775.066,0.8519195612431444,2741.9669999999996,0.03507839445185334
2023-08-10,Azure,Azure AI Services,East US,98.4576,USD,False,,,3,10,8,3,0,32,84.1268,17.302080129760927,83.7981,15.700077242289153,83.01025666666666,13.433966264805028,0.8282703519862696,1.1498721247092292,96.1838,93.8836,0.02364015561847581,0.04871990422130466,2023-08,873.5236,0.9250457038391224,2836.1234,0.03471555574766785
2023-08-11,Azure,Azure AI Services,West US 2,92.6327,USD,False,,,4,11,8,3,0,32,84.33755714285714,17.41063817199679,84.22782857142856,15.864626776740586,83.14105333333333,13.51024748370105,0.47644105716976537,0.7025516503243164,98.4576,91.1574,-0.05916150708468252,0.016184094763385313,2023-08,966.1563,0.6892138939670932,2819.0221,0.03285987009465698
2023-08-12,Azure,Azure AI Services,West Europe,58.4211,USD,False,,,5,12,8,3,1,32,84.05535714285715,17.873224877719327,84.19578571428572,15.920140017835024,82.13608,14.196377702717225,-1.4342267451341955,-1.6704951428412895,92.6327,60.3965,-0.3693253030477431,-0.03270719329708333,2023-08,1024.5774,0.04753199268738574,1895.0568,0.030828152485967267
2023-08-13,Azure,Azure AI Services,West Europe,61.1672,USD,False,,,6,13,8,3,1,32,84.53775714285713,17.073877710980746,83.8763142857143,16.359949789976405,81.30723666666667,14.67871959319019,-1.368790238345095,-1.372056774940919,58.4211,57.7904,0.047005277202123774,0.05843185027169861,2023-08,1085.7446,0.12614259597806216,1855.1163000000001,0.03297216460227697
2023-08-14,Azure,Azure AI Services,West US 2,83.7963,USD,False,,,0,14,8,3,0,33,83.21787142857144,16.65956800897656,83.53863571428572,16.30534208371868,81.94806333333332,14.338602644332445,0.03472050242132143,0.12889935737694244,61.1672,93.0355,0.3699548123770591,-0.0993083285401883,2023-08,1169.5409,0.33638025594149906,2633.0729,0.031824527152274504
2023-08-15,Azure,Azure AI Services,West US 2,90.1214,USD,False,,,1,15,8,3,0,33,82.96858571428571,16.521066824858178,83.54202142857143,16.306808358388142,82.81668666666666,14.003142829274342,0.43295111393889885,0.5216481344131394,83.7963,91.8664,0.07548185301647578,-0.018994975311768064,2023-08,1259.6623,0.5703839122486288,2719.5825999999997,0.03313795286084227
2023-08-16,Azure,Azure AI Services,Southeast Asia,96.3083,USD,False,,,2,16,8,3,0,33,82.98637142857142,16.537723384605123,83.22987142857143,15.992340128440738,83.30241333333333,14.215498073769112,0.8055479137487781,0.9149089675409007,90.1214,96.1838,0.06865073112414319,0.001294396769504877,2023-08,1355.9706,0.8610603290676416,2808.9645,0.03428605096289601
2023-08-17,Azure,Azure AI Services,East US,92.133,USD,False,,,3,17,8,3,0,33,82.08285714285715,15.703318665901735,83.10482857142857,15.90925981464536,83.38489666666666,14.260756977090791,0.640001204224797,0.6134389181986127,96.3083,98.4576,-0.043353480436853865,-0.06423678822087647,2023-08,1448.1036,0.6617915904936015,2835.2034,0.03249608123352543
2023-08-18,Azure,Azure AI Services,West US 2,95.3898,USD,False,,,4,18,8,3,0,33,82.47672857142857,16.042936678978542,83.40714285714284,16.112957574702897,83.67411666666666,14.417706010967148,0.8049069622450632,0.8125899726079132,92.133,92.6327,0.03534889778868212,0.029763787517477415,2023-08,1543.4934,0.8117001828153565,2857.743,0.033379418653100235
2023-08-19,Azure,Azure AI Services,East US,61.0867,USD,False,,,5,19,8,3,1,33,82.85752857142857,15.395345073291313,83.45644285714286,16.038018967523296,82.66507999999999,14.912208495527043,-1.4141176093404804,-1.4470277829756373,95.3898,58.4211,-0.3596097276610328,0.04562735039145738,2023-08,1604.5801,0.12431444241316271,1820.3901,0.033556928264972676
2023-08-20,Azure,Azure AI Services,West Europe,63.8465,USD,False,,,6,20,8,3,1,33,83.24028571428572,14.787512931234565,83.88902142857144,15.359835348335173,81.70324333333333,15.17086389751826,-1.311497464324117,-1.177041957055419,61.0867,61.1672,0.04517841035699784,0.04380288782151537,2023-08,1668.4266,0.19926873857404023,1834.1788999999999,0.03480930895016031
2023-08-21,Azure,Azure AI Services,Southeast Asia,84.7731,USD,False,,,0,21,8,3,0,34,83.37982857142856,14.798239165715469,83.29885,15.1385050001516,82.5344,14.604116370983949,0.09415116304548014,0.1532923966762304,63.8465,83.7963,0.3277642470561775,0.011656839263646968,2023-08,1753.1997,0.3619744058500914,2675.1095,0.031689581304977725
2023-08-22,Azure,Azure AI Services,West Europe,79.6418,USD,False,,,1,22,8,3,0,34,81.88274285714286,14.530212818223196,82.4256642857143,14.95779470821957,82.94649000000001,14.330669601949568,-0.1542264304744477,-0.23060262301489595,84.7731,90.1214,-0.06052981429179145,-0.11628314695381682,2023-08,1832.8415,0.2961608775137112,2637.5095,0.030195834365703632
2023-08-23,Azure,Azure AI Services,East US,93.3816,USD,False,,,2,23,8,3,0,34,81.46464285714285,14.081109512967751,82.22550714285715,14.777187308169099,83.21082,14.4510994439965,0.8463081073999272,0.7038066576672479,79.6418,96.3083,0.1725199581102823,-0.03038886575684139,2023-08,1926.2231,0.7257769652650823,2845.98,0.03281175552883969
2023-08-24,Azure,Azure AI Services,Southeast Asia,97.5939,USD,False,,,3,24,8,3,0,34,82.24477142857143,14.898236799670231,82.16381428571428,14.705838238858474,83.61286666666666,14.683825872856431,1.0302647740662885,0.952138322358183,93.3816,92.133,0.045108458196849166,0.05927192211195487,2023-08,2023.817,0.9104204753199269,2745.5854,0.03554575282923797
2023-08-25,Azure,Azure AI Services,West US 2,96.8829,USD,False,,,4,25,8,3,0,34,82.45807142857143,15.126738534431288,82.4674,14.979897899826634,83.92800333333335,14.868829499150774,0.9535980632997239,0.8712788499279845,97.5939,95.3898,-0.007285291396211374,0.015652616946302014,2023-08,2120.6999,0.8957952468007313,2899.7231,0.033411086734442534
2023-08-26,Azure,Azure AI Services,West US 2,59.4652,USD,False,,,5,26,8,3,1,34,82.22642857142857,15.515961260555157,82.54197857142857,14.853034468064267,82.66049666666666,15.287670915558142,-1.4669557488407405,-1.51725510009139,96.8829,61.0867,-0.3862157305325685,-0.02654423958035797,2023-08,2180.1651,0.08775137111517367,1956.511,0.030393491270925443
2023-08-27,Azure,Azure AI Services,East US,57.9531,USD,False,,,6,27,8,3,1,34,81.38451428571429,16.78730319332925,82.3124,15.228915133238619,81.70505,15.914743453287754,-1.3957819200900248,-1.492449442758736,59.4652,63.8465,-0.025428317738350758,-0.09230576460585457,2023-08,2238.1182,0.03473491773308958,1867.4085,0.031033970339092366
